pair_id	sentence_id	bem_transcription	en_translation
24	2	Umukashana naikata umwanfuli uuchingile umutwe all afwele itoloshi lya fita.	She is holding a boy and putting on black trousers.
12	2	Limbi cile fwaya noku samba mumenshi cile butukila	every one is wearing a jersey
21	1	limbi asakamene fintu alaingila munganda. pantu apa ekele cipalile kwati epa nganda pantu ekala lelo asangile icibi nacikomwa	Perhaps she is wondering how she will get in the house. She seems to be seated outside a house she stays in, only because the door is locked
22	1	ibumba yabantu naikala ukulole uku tamba umupila mucibansa	a group of people is sited and waiting to watch soccer in the stadium
22	1	ku numa yabo kuli abantu naba iminina	they are some people standing behind
37	1	Snow nailoka yafimba na umushili, elyo umupelele  umushitu wafimuti emutendekele akamana	The whole  grounds near the lake are covered are covered with snow
13	2	Elyo kaba nomulomo uwa sompa. Kafwile nyutu utwikata isabi pa mimana	It has a long and sharp beak, it must be one of those birds that catch fish from a river. 
34	1	ishitima Ili mu nyanji iya makumbi-makumbi	a train is in a sky blue train station
13	1	Chishinka, taile moneka kwati nai kwato umwela mukati	Yes, there doesn't seem to be any air in this ball. 
13	1	Ilemonka kwati yali kwata abene echo infantile ifya so mu mukoshi	It looks like it has the owner that's why it has what it has in it's neck. 
38	1	Abantu abalekana lekana aba ku Asia nabapatama pali saca.	Different Asian people are on a bus.
21	1	Filyafine tucita kumuntu pakumuliisha, ifitekwa fyapelwa ukusungwa nabaifwe.	The same we ought to do to man, all these creatures were given under our rulership and dominion. 
36	1	"elyo nangu alemoneka uwacilumba temusuma nangula panoono ""cacine ubusuma bwababi fimeko"""	even if she seems pompers she's not beautiful at all, its true, the beauty of others is to be pompers
1	2	bushe eminine shani elyo alesenda ifikope	how is he exactly standing as he is taking photographs?
21	2	alemoneka nalimo ni shitata uyu kwena, akasuba nakabala uku abelele eico afwalile akasote kumutwe	this man looks older. he is not a young man. it is very hot and that is why he is wearing a hat
2	1	panse pa ncende bali pali itebulo na akapuna epo ba kobeke ifyakufwala fyabana abakashana kabili kulemoneka na ici tunshitunshi kucibumba ya nganda	there is a table and a chair where the children have hung their clothes and there is also a TV on the wall
37	1	umulumendo nabamupota amaboko takwete napakusakanina	The man's hands are twisted at his back that he can not move freely
10	1	balemoneka kwati nalimo balebatishiwa mumenshi	She looks like she's being Baptized in the water 
1	1	kumbali yamusebo abakashi babili nabeminina	two female are along side the road, standing
6	1	awe kwati nabwinina kale mupepi yaka kubalalo kakwikililapo elyo kumbali kuli icikulwa icabuta.	It has already stopped  near a bridge that is close to a white building.
13	2	Shifwile shile angala naka muti kene aka nangu shile kabwesesha kumuntu uwa chikaposa. Iyimishe aka muti naikwata  nakamo mu mukoshi	They both must be playing with the stick or they are taking it back to the one who threw it. The one carrying the stick seems to be having a choke collar in it's neck. 
20	2	nashelela elyo naima na mumulu saana	he is sliding and at the moment he is high up
23	2	Cilemoneka kwati epo ciminine ni pe sitolo umo bashitisha ifyakufwala fya banakashi	Looks like its outside the women clothing store
28	2	Nakulubantu afwele insapato shamacungwa elyo shikulubantu afwele ishakashika, kabili utusote nato utwapusana.	She is also wearing an orange pair of shoes while her husband a maroon pair, with different caps.
26	2	ala naka sansamuka Sana elo ndemona Kali nabantu Bambi Kuli iyi cende	the child is very happy, I think his with some people by this place
14	1	umwana Anyantile mumenshi nensapato	The child has stepped in water with  shoes.
17	2	kabili namayo uyu ale enda pamusebo naingisha amaboko mumatumba	And this woman walking on the road has put her hands in her pocket. 
1	1	baleteya umupila wakumakasa	they are playing football
12	2	ehe elyo ichi tuku tuku cine chilebutuka	the motor vehicle is moving fast
11	1	elyo kabili panshi yalupili alenina pali umumana uukalamba sana umwaba amenshi ayengi 	at the bottom of the mountain is a river that has abundant water
24	1	Umwana aleteya umupila pamapulanga elo afwele ilaya lya kashika nakaputula ya fita.	A child is playing with a ball while puting on a red shirt and a black short.
26	1	aba Bantu baleteya ubwangalo bwakuminye balechimfyanya	These people are playing hockey.
26	2	uyu chilumendo alemoneka uwa mwenso ukumona citu balefwaya ukumubeyelako	this man is suprised at what they want to use when cuting his hair
25	2	Tumone imya mumulu tumoneko efyo wapanga sando iyo?' abanankwe shi tata baipusha.	Lift the sadol up high we see how you have made it',the friends asks him.
12	1	Kuli efyo ileya muku fwaya kutanshi epo ile butuka 	it has gone to look for something where it's going
22	1	akanya kale lolesha ba wishi	the child is looking at the father
13	2	Nangu ile fwaya inwemo amenshi olo limbi ile tamba ichi nshingwa chaiko	Perhaps it wants to drink water or it's just looking at it's shadow. 
18	2	bulemoneka ukuwama saana ubwangalo ubu,bushe walibumwenepo munshita shesu?	And this game though, my dear did you have chance to play it?
5	1	umwaume umwipi naikata umunankwe mumusana	the short one is holding his friends waist
16	1	ee kwena ifyo walanda kuti caba cacine amangalo yena yaliwama ukutamba	Yes games are nice to watch.
29	2	Panshi pa lunkoto pale moneka amabula ayengi 	there is a lot of dry leaves on the loan grass.
19	2	muchibansa muli umwayaka namlangi yapusana pusana	on the ground there's a different colors of lights
32	2	kabili pamulu wakwe napa pita ubulalo 	There is a direction in front of her.
22	2	bonse naba fwala fya palana	they are wearing similar clothes
38	1	Elyo uyu wine shitata alisunga umwefu uukalamba.	this man has kept a large beard
11	2	umwana nafwala icakufwala icamakumbimakumbi, nga banyina bafwele ice langi nshi?	The child is wearing blue clothes , what about the mother ?
38	2	Nafwala ilaya ilya maluba maluba.	She is wearing a flowery dress.
31	2	aleipakisha ukusamba muli bemba 	He is enjoying swimming in this lake.
8	1	Muli na amaluba	there are also flowers in the fence
25	1	Emukwai bachimusenda ukutila ati baleya balyeko lunch nomwana wabo chali kale.	Yes she picked the child and passed by the restuarant to eat it has been long.
11	1	Nabamwikatilila kabili nabamufyanta umutwe pakutila bashinikishe ukuti umunabo wacakashikila napoka umupila, lyena ku mbali yabo kuli ukuboko ukulelesha ifilecitika	It is a ground were they do horse back riding from
32	2	ehee namayo nankwe nabapendela indalama ishyakulipa pafiintu bashitile	Yes even the woman has counted for them the money they need to pay for the things they have bought.
39	1	Kucifulo cimo kuli nakulubantu bale-ensha pa ncinga benseshamo abakalamba kabili mulumendo alemusunka	An old woman is being pushed on a wheel chair by a young man
19	2	kabili aka lumendo nakafwala akapula akafita.	the boy is wearing a black short
2	2	kwati uyu mwaume aleimba no kwimba atemwa ukulanda amashiwi yamo fye	he seems elated to be where he is and he is even smiling as he is working
22	2	ukuso kuli cona uwa fita	it's on the child's left
4	1	Elo uyu umukashana untu uku ali cilepala kwati kwalikaba mukandu efyo afwele tafilemu cingilila mukwai	This is the beggest hill.
14	1	Efyo cipalile kwena, cilemoneka ebeshile nayo.	It seems so, it looks like they came with it.
30	2	Bushe  uyu umwaume ekele ku ncende nshi ?	Where is this man sitting?
38	2	Nomba uyu alemoneka kwati ni ku ncito aleya. Matontonkanshi engakwata?	but she appears to be going for work. What could she be thinking about
1	2	abengi mwibumba kwena bakote bushe nifinshi ibali mwibumba balechita	most of the people in the group are old .what are groul of people doin
5	2	umo pabaume nadonsanya umunakwe mwi shati lyakwe	one of them is pulling his friend's shirt
15	1	nalimo balefwaya ukwiminika icimbayambaya.	maybe she's trying to stop a vehicle.
31	2	nepo ali pantu aleimba pali apafita elyo mumo mumo muli utwakatapa katapa	where he is singing is a dark place and in some places there are some green
22	1	umwana alepanga keke munganda	a child is baking cake inside the house
13	1	Imbwa ili mu kamana emo iminine, ili kwati ile enda ili pa kufuma	A dog is standing in the river, look is like it wants to start coming out. 
30	1	Cishinka walanda mune, banina nomwana nabo balemoneka abayemba-yemba	You say the truth dear, even the mother and daughter look very beautiful.
14	2	Ukuti bashi tata bala cofa bwino ama jinga kabili nibakafundisha basuma ,kanshi eco namayo afundilwa pali bashi tata.	Apparently men are good trainers thats why she is being trained by them.
20	1	elyo kuli umukashana nafwala Ishati lya makumbi makumbi ale enda kumbali yakwe	there's a young woman wearing a blue shirt walking besides her
17	2	Bushe aba bantu fibusa nangula batemwikwa beshile mukwangala kuncende iyi?	Are they friends or they are lovers that came to have fun?
6	2	palyaba abaice pali utukashana tubili elyo nakalumendo kamo ako babikile pakati kapacimpelwa	Among the children there are two girls and one boy who is on the middle of the swing.
23	1	Umwaume umo uwa nkanda iya buuta naiminina panse mu lubansa lwa  ngánda	A white man is standing outside the house
29	1	kuno lubali kulemoneka umwanakashi naimya ukuboko kwakwe mu muulu.	there is another girl who has her hand raised up.
17	1	Umu bali kwena nimu baba shop ya uyu umu shitata ulemubeya.	They are in the baber's shop.
26	1	Namayo alemoneka uwa dabwa kwati pali efyo shitata amu langishe	the woman looks suprised, maybe the man has shown her something
36	1	amasako yambele yene balelonga ala yengi mune	the sheep furthers they are parking are lot man
16	2	elo uku beminine kulemonekafye ukwa yanga elo kumbali kuli umumana wameshi	There is light and water where they are.
8	2	umbi umwanakashi alekopa 	there is another lady taking a photograph
22	2	paka mupando kamo kuli umufuko	there is a handbag on one chair 
19	1	Aloleshe nakuli kakopa wacikope cakwe, nauma na four corner.	he is looking at the person taking the picture and has folded his legs
8	1	Abalumendo babili nabeminina	two young men are standing
25	2	Kachilaenda ukufuma ku mpela ya cibumbili mumbali umushili ifyani kabili kachilaesha na maka ukukana pona panshi	She is walking from the far end of the erect standing wall were there is no grass and she is trying her best not to fall down
19	1	kumbali kuli nabantu abaletamba	there's people who are watching
13	2	Bale moneka kwati aba ba bili fi buusa saana. Kaale ba monenepo. Ba kumanine muku sefya.	Seems these two are very good friends and it's been a while since they saw each other. Looks like they just met each other at this party.
4	1	Uyu shitata alemoneka kwati naikata ibuku elo paliefyo alebelenga	The man looks like he is holding a book.
4	2	Uyu umwana umwanakashi ufwele ifya kashika nakwata nemicene	The baby girl has no complete teeth.
19	1	mwi shitima muli abantu nabambi	there's another people in the train
37	1	pachibumba pali naichintu ichilemoneka kwati chakubikapo ichitunshi-tunshi	The wall in the room has some thing mounted looking like a TV stand
21	1	apa aleendela alifye eka mumusebo nafwala ne laya lya fita elyo kunshi nako afwele icafitulukila ne sokoshi shafita	she is the only one walking along the road and she is wearing a black shirt and greyish bottom as well as black socks.
30	1	umusungu alelisha ipenga 	A white is blowing a trumpet.
5	2	kunchende bali takuli amayanda kulemonekafye impili sheka sheka.Bushe balechita inshi ku cende yapala ifi?	the place where the two men are, looks like a bush because there are no houses, only mountains. what are they doing ?
19	1	kunuma yabo kuli ifyani ifingi ifya funda	behind them there's a lot of glasses
38	2	Nga ninshi alelolesesha ku muulu?	What is she looking at up there?
35	2	Babili balemoneka kwati nabasenda ifipampa apalembelwe fimo muminwe.	Two in the crowd are holding boards with writings on them
5	2	umo umwanakashi aleenda na imbwa yakwe akatalamukula	there is a lady walking with her dog at a distance 
14	2	Bushe abo abafwele ifya fita abeminine kunuma ebanina babana aba?	Could the person standing behind them, dressed in black  be the mother to the children?
28	1	Aba lumendo batatu bale ende mu mpanga, kumbali kuli nomumana uule pita.	Three men are walking in a forest, on the side there is a river passing.
27	1	Bushe uku bali batata kule moneka kwati nikwisa?	where do you think this man is?
17	2	nakabili aba babili umuksahana na umulumendo bekele mu nshita ya bushiku	And both the lady and the gentleman were sitting during night time. 
6	1	kululamba Imbwa ilebutuka kuli nomucanga uwabuta. elyo emo ipitile naisha namakasa nayadinda.	There the dog is running, there is white sand and it is leaving dog prints where it is passing. 
22	2	pamwenshi yaci kulwa pali ama lampi mubali nayaka	at the entrance of the building, the lights are on
11	1	Abantu abengi abalekanalekana nabekala elyo bambi nabeminina kufituntu fya mumana nabakwata indobo shakwikatilako isabi isho bapoosele pali uyu mumana	A group of people some sitted while others are standing  at the banks of the river with fishing rods
