pair_id	sentence_id	bem_transcription	en_translation
16	1	shikulu Bantu naiminina nafwala na icampepo icamito mito.	A man standing while putting on grey clothes.
1	1	banamayo nabafwala akakumuuli akafiita nefishilwa fyabuuta	the woman is wearing a black striped 
9	1	kwena, cilemoneka kwati fyakucimfyanya pantu kunuma yakwe kuli baletamba abali mukati ya cibansa abafwele ifisote afwele , kabili kuli fye na baletamba fye abashacofe.	it seems he is is in a competition as people behind him are actually watching him and they are all wearing cowboy hats just as he is.
2	1	nabafwala ifya kufimba ku mutwe pa kuti ulukungu talwingike nalimo mu mishishi	they have covered their heads
2	1	kunuma yakwe, kulemoneka amatuuka, na ifimuti ifyo ba imya ifyamalaiti 	behind him are shops and stores as well as electricity poles
18	1	shikulubantu umo nasunsumana panshi kunuma yakwe kuli nakabalwe umo namukakila nentambo mumukoshi. 	A man is knelt down having his carmel tied up with a rope around the neck.
37	2	naikalako napambao	he is skiing on the wood ladder
26	2	ifyomulemonka Sana pantu utumiputule natufula elo monse muli abantu belecita fimo	they very much look like that,because there s lot of apartments, and people in each doing something
11	1	Pakuteya ici cangalo, uyu muntu uuletelela pa menshi ali pa muulu sana nanina napacakubomfya ilyo umuntu aletelela pa menshi makasa	He is using a snow board
29	1	ee boi elyo ngawatampila kunuma ndemona calishupa saana ukwisa kuntanshi.	Yes and if you dtart from behnd it is very hard to get to the front.
27	2	Eyamukwai pantu cilemoneka talefwaya kuti amenshi yafike nokumishishi yakwe.	Yes, looks like she doesn't want her hair wet.
15	1	umwaice alekwela ku cibumba 	the child is climbing the wall
2	1		there is also a tree
13	1	Umu lumendo naikata bola kuminwe na butuka alefwaya ukuya ingisha elyo kuli umbi kunuma kwakwe uwu mwikete mumusana 	A rugby player is holding on to the ball while running aiming to score, an player from the opposing team is trying to stop him from the waist. 
2	1	kunuma kuli ing'anda iisuma sana ikwete ulunkoto,ifimuti  ukubikako ne mpili ishisuma	there is also a beautiful house behind them with beautiful well-kept grass
11	2	Bushe finshi aba abana balecita ?	What are the children doing?
39	1	Bashikulu bantu abafwele ifyakufwala ifyafitulukila nensapato shelangi lya fita bali panse pa cipuna mumbali ya musebo panshita ya kasuba	during the afternoon, a man in brown clothes and black shoes is outside on a couch
2	1	umulumendo aleenda cili kwati atoloka umusebo elyo naimya icintu cimo ku minwe	a young man was crossing the road and he's carrying something in his hand
10	1	shiminine fye elyo shileyangala mumenshi makasa	They are just standing and they are playing in snow 
30	1	Umuntu ala coofa incinga no kuya mu muulu pakuteya ici icangalo uyu mwaume aleteya.	A person rides a bicycle and goes in the sky when playing this sport being played by the man
28	1	shitata wabuta inkanda nafwala icampepo cafita elyo aleya mupepi na kemba wanyimbo pamusebo.	While a white man in a black jersey is walking towards him.
16	1	Emukwai kwenanifyofine, eco uyu umwana balemufundila aba fyashi bakwe, ndemona nabanina nabeminina katalamukila baletamba efyo alecita.	Yes that is true,that is why the parents are teaching the child what to do.
7	2	Ali uwasekelela ilyo alewowa mumenshi nayo amenshi yalemoneka katapa katapa filya	He looks very happy as he swims in the pool.
19	2	kuntanshi yabo mumbali yamusebo kuli ifimbaya mbaya ifya kashika.	on the other side of the road are red vehicles
9	1	umwana umwanakashi afwele ishati lye langi lya kashika elyo na ka kaputula aka buta. lyena umwana umwaume ena afwele ishati lya makumbi makumbi na kaputula ya kashika.	the little girl is wearing a red shirt  and white short.  the little boy however is a blue shirt and a red trousers.
30	2	Bushe ni finshi uyu umwaume aletolokela mu nshita yabushiku.?	Why is this man jumping at this time of the night?
21	1	Ifyakufwala nafyo kwati kuntu kwatalele, nangula kulemoneka imibengelele ya akasuba.	Her dressing also as if it were a cold day, although it appears with some sun rays.
8	2	Cileala kwati baletamba ifyangalo	it seems that they are watching some games
28	1	elyo kumbali ya fimbaya mbaya ifi kuli intambo shamalaiti ishili kufipo.	Along the same route you can see electric power lines across the road.
11	2	Bushe ali eka uyu muntu munpanga nangula pali abo alecimfyana nabena?	is he all alone?
25	1	Efyo Cipalile, Cilemoneka kwati nachifwanta ichela chamu chimbayambaya.	It looks like the stone is on top of the car material.
6	2	naikopola nomukoshi pakutonta akamupila ilefwaya ukusuma elyo imbwa yakaena yaimyako nomucila	The dog has raised it's neck as it is trying to bite the ball and it's tail us raised. 
15	1	abana balatemwa ukwangalila ku ncende ya musango uyu	children love playing at such kind of places
37	1	Ichimbayambaya chapangwa ukwabula umutenge elyo kunu ma kuli flag iya Chalo Cha America	the car has no roof and it has an American flag behind
2	1	kulemoneka na icikulwa ca ma lila	theres a restuarant behind the plants
1	2	bushe imbwa ilipo nabantu 	is the dog with people?
31	1	elo uku ku ng'anda bali, cilemoneka kwati nabakumana nga ulupwa	and it seems they are gathered at this home as a family
11	2	Kabili kukulyo ya ka mwana kuli abaume abakalamba abafwele ifyakufwala fyafita 	And on the right side of the boy there is a man wearing black clothes 
35	1	Iyi imo naikwata akakwangasha mukanwa, limbi eko iibiye ilelwisha ukupoka.	One has a chew toy in its mouth and it appears the other wants to take it away
32	1	Umulumendo kalenga ale lenga fimo paci bumba	A ma who is an artist,is drawing something on the wall.
32	1	Ishi imitanto abantu balenina shili patatu kabili nashi cingililwa nama linga  	These stairs people are stepping on,are three in toatl and are covered with a wall fence.
14	2	kunuma yambwa kuli icipuna munshi yacimuuti	There is a chairs underchairs under the tree.
14	1	umwana alelya icakulya petebulo	A child is eating on a table.
24	1	Umukashana afwele ilaya lyabakashana ya makumbi makumbi notusapato utwa kashikila utwamawilo. 	A woman with a blue dress,red shoe with tyres.
10	2	ileyenda mufintu ifilemoneka  kwati nalimo menshi	It's walking in things that like snow
30	1	Uyu Umwana naikata icakupyangulako ameenshi nakabili alemoneka alalolesha umuntu umo kabili alemwentula no kumwentula	This boy is holding a squeezer and he is looking as if he looking at someone.
32	1	Umulumendo umusungu nanina  pacinga kumbali yamumana.	A white young man is on the bicycle near the river.
2	1	kapumpe Ali me langi lya mabala mabala ku mapindo naku macila	the hawk has different coloured feathers  on its tail and wings
16	1	Awe kwena ubwangalo ubu nabukosa saana pantu nabafwala nefyakuicingilila kumutwe nefimpompo.	This game is hard to play.
39	1	Kucifulo uko abantu bacimfyanisisha mu cangalo cakubutusha imboo, kuli umwaume ali pa mboo yakwe	in a sports field used for bull racing, a man is on his bull
28	1	Efyo cile moneka, katwishi efyo bemishemo umu mwine mu cimbayambaya	That's how it seems, what they be carrying this vehicle.  
21	1	cilemoneka bali mucikulwa bebukishisha  abatemwikwa babo abafwile pali ubu bushiku emulandu bakwatile amalaiti ayengi 	they are in a columbarium perhaps here to commemorate their dead loved one's memorial and that is why there are many lights.
16	1	elokwati nabakwela pacitu kuti benga bamona bwino elofuti umu nimuka suba 	It looks like the are on top of something so that they are visible enough.
23	2	Elyo umbi umwaume naiminina ku mbali ya mwaume uwikele alemubeya imishishi  na mashini iya kubeyelako imishishi	The other man is standing behind him and shaving his hair with a shaving machine
38	1	Ifi uyu alemoneka umushinku, nalimo aba abali kuntanshi yakwe ebo endele nabo.	the way this one apears to be young then he must have travelled with the two in front of him
16	2	 	Children must wear thier face masks .
25	1	pa musebo pali na utumishlwa twa buuta elo imyotoka shilepita namo	The road also white lines and  vehicles are passing in the same  lines
9	1	nabakwata akacola akanono ako babikile pakubeya kabili nabakwata icola icikulu ico bemishe	She has a small bag  on her shoulder and another bag on her hand
14	2	muchibansa muli ichani achakatapakatapa bushe Bambi bena balechita inshi	The field looks green . How are the dogs looking?
14	1	akantu Kali kuminwe kakushelelapo	He is holding a skateboard.
5	2	Fimshi aba babili balecita ku mpela ye tebulo uko beminine?	what are these people doing?
29	1	elyo bonse bafwele utwipi amaboko ku muulu elyo na insapato ishitaliko panono.	they are all wearing short sleeve shirts with short heels.
19	2	awe kwena nakatonkola ulubili nakamya na umuchila mumulu 	The dog is running with its tail straightened up
20	1	limbi mune, iwe naine tekuti twishibe bwino icilecitika	who knows, you might be right too
14	1	panshi pali imfula yamabwe	There is snow on the ground.
29	2	Uyu uufwele aka tambala, afwele ifya kashika	the one with a head cover is wearing a red outfit.
1	1	nakuba tachishibikwe bwino bwino	it is not clear who or what they are barking at.
8	1	umwanakashi aleangala 	a lady is playing
31	2	elo kumuulu nafwala umuli ifinama ne toloshi lya fita	he is wearing an animal print shirt and a black trousers
16	2	Bushe kwena imbwa iyi taya nwine kwena?	Wont this dog drown?
39	2	Cine wasosa, kabili nakobeka ne chola cafiitulukila icikwetemo ukwashikila kumaboko yakwe kwine	that's true and he has a grey and red bag in his hand 
13	1	Shitata ale enda pa mulu pa mpili ale moneka ale ikila ukuya panshi	A man is on top of them mountain, he looks like he is trying go down. 
4	2	Iyi imbwa naikwata amasako iyafita kumubili, elo mumukoshi muli amasako ayabuta	The dog has black fur.
4	1	Emukwai nifyofine, nelyo ulunkoto ululi mumbali akashila ule moneka bwino sana	He looks he is looking at him.
39	1	Aba bantu beshile mukwangala  umo umwana na ba mubika mucimpelwa alepeluka kabili abafyashi abanakashi baletamba uko abana baleangala	they have gone to play with their kids by putting them in swings as the parents watch
7	1	elo imbwa iyi yamoneka kwati ileya kumo.	And I think this dog is going somewhere.
31	2	nabikako sana amano kuli iyi ncinto alebomba pakuti amone ifyachishinka	she is focused on the job so that she can see clearly
27	1	Imibutukile ishi shilemoneka nalimo shamanagalo fye 	This kind of running looks like he's playing. 
20	1	abantu bane baletamba icinga iyi ounkilwe ku cimbaya mbaya	four people are looking at a bicycle that has been hit by a vehicle
16	1	Emukwai kwena iyi entungulushi yabo, cipalile kwati ale londolola efyo saca icelelwe.	Yes this is their leader.
12	2	Kuli nomwaume kunuma kwakwe afwele ishati iyabuta naena ale yangala chimo chine epo uyu umwaume kutanshi alechita	there is a lady behind she is playing  as the man behind is playing 
1	1	amwaume na umwanakashi nabenina elyo baleyafwana ukubomba	a man and woman are helping each other to work
37	1	Imbwa naikalako kumbali yachilibwe ilelosha kuntashi	The dog is sitted by the stone
35	2	Palemoneka nipalubansa lwang'anda apa bali	They appear to be in their backyard
20	1	Elyo namayo umo nakobeka akacola elyo nafwala sikafu mumukoshi	one woman is carrying a bag and she is wearing a scarf around her neck
29	2	cilemoneka aba balumendo babili balefwaya ukukwela pali aka kamulundu kali pambali ya bwato bwabo.	It looks like these guys want to go up the hill that is esides there boat.
37	2	Apantu emanine pali imyotoka kumbali shakwe shonse shibili	there  are cars on both sides if the road
28	1	Limbi ba ciba mukati nomba bale fwaya uku kopelwa panse apaliko ulu buto	Maybe they were inside and they want to take a photo from the outside for better lighting. 
39	1	 Bushe abaume babili nabanakashi bamo Bali notubana utwanakashi tubili bonse abeminine panse panshita yakasuba balecita finshi?	what are these people doing outside at this time of the afternoon?
20	1	awe mune alibelela kwaliba ukusambilila ukucita ififine	no he won't, he has learnt how to do it
4	2	Ubu ubwangalo bwa kwikata bola kaili nokupanta, kaili nabakateya nabafwala ifyapusana	A game of holding and kicking the ball.
10	2	Nomba twanshi bale lisha uyu umusango? 	But why are they bursting them like this
2	1	umbi afwele ifipalile nga siketi na ica mpepo  cafuta nsokoshi na insapato shafita, bonse babili nabapapa ifyola ifya muntuntula  na ifyakashika	one has a red bag back and the other has a yellow one
6	1	abalumendo mutanda abakashika inkanda bali pancende imo epo  baleyangalila	Five light skinned boys are at a certain place playing.
8	2	Imo incinga baishintilishefye ku cimbayambaya	one of the bicycles has been placed right next to the vehicle
10	2	nomba ninshi bala fumapu shani pamenshi	But how are they going to move out of there? 
20	2	Babili na ifilimba fyamiwaya ifyapusana, elyo umo ali na umutolilo wa mutuntula.	two of them have different guiters while one is playing an orange flute 
9	1	kwena, kuli uku lwa kwempwa bwino sana, kabili mumbali wa lunkoto muli ifimuti elyo na maluba	these dogs are in a place where the grass is very well trimmed and in the sides, there are trees and flowers.
12	1	Chipalile ile fisama kuli iyi ine imbwa eminine	it seems it's hiding from this dog
13	1	Abanakashi babili bale angala pali ichaku nina kwati chimotoka	Three girls are playing on what seems to be a toy car. 
15	2	nalimo nayalamba pamulandu  wakusambapo	maybe it's dirty because of swimming in it
21	1	Akalumendo nakapantisha umupila wa kumakasa mumulu.	A young boy has kicked hard a football.
